bairro_group,room_type,latitude,longitude,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365,price
Manhattan,Private room,40.71871,-73.98218,2,1,0.05,1,0,220
Queens,Private room,40.74666,-73.85781,1,6,2.43,2,164,50
Manhattan,Entire home/apt,40.70519,-74.0082,30,0,0.0,87,302,259
Manhattan,Entire home/apt,40.76432,-73.98075,3,0,0.0,1,0,650
Brooklyn,Private room,40.71665,-73.94169,2,21,1.06,1,0,60
Manhattan,Private room,40.71504,-73.98879,1,2,0.05,1,0,45
Brooklyn,Entire home/apt,40.68497,-73.9902,5,2,0.32,1,196,125
Manhattan,Entire home/apt,40.72427,-73.99849,1,0,0.0,8,71,89
Staten Island,Private room,40.63772,-74.08315,1,0,0.0,1,87,42
Brooklyn,Entire home/apt,40.68912,-73.97514,2,2,0.19,1,0,275
Queens,Private room,40.73137,-73.87193,2,3,0.33,1,0,69
Queens,Entire home/apt,40.68048,-73.8125,2,26,3.8,2,317,72
Manhattan,Private room,40.80075,-73.95676,2,40,5.0,4,141,95
Manhattan,Entire home/apt,40.76195,-73.99224,30,18,0.45,12,173,225
Brooklyn,Private room,40.67112,-73.91685,1,73,1.57,10,33,39
Bronx,Entire home/apt,40.80986,-73.9214,2,57,3.58,1,73,140
Manhattan,Entire home/apt,40.77566,-73.95065,3,2,0.1,1,0,165
Manhattan,Entire home/apt,40.77737,-73.95032,3,6,0.1,1,0,175
Brooklyn,Entire home/apt,40.6748,-74.00006,2,28,0.59,1,0,200
Queens,Entire home/apt,40.75464,-73.94107,4,7,2.56,1,255,190
Brooklyn,Private room,40.64011,-73.95773,4,24,2.44,1,4,45
Manhattan,Entire home/apt,40.79437,-73.97152,1,188,4.42,1,328,165
Queens,Private room,40.69934,-73.90348,3,0,0.0,1,0,45
Brooklyn,Entire home/apt,40.71672,-73.95819,2,95,5.02,1,67,220
Brooklyn,Private room,40.69876,-73.92968,15,6,0.42,1,321,70
Manhattan,Entire home/apt,40.76934,-73.98782,2,22,1.65,4,77,375
Manhattan,Entire home/apt,40.73312,-74.0042,4,153,1.66,4,246,300
Brooklyn,Entire home/apt,40.68552,-73.9609,6,4,0.11,1,7,259
Brooklyn,Private room,40.6743,-73.87368,1,6,2.22,6,180,119
Brooklyn,Private room,40.73184,-73.95802,11,11,0.23,3,11,55
Manhattan,Private room,40.82101,-73.95436,30,66,2.99,1,0,71
Brooklyn,Private room,40.67936,-73.93388,1,0,0.0,1,0,46
Manhattan,Entire home/apt,40.77669,-73.97696,31,1,0.02,1,41,125
Queens,Entire home/apt,40.75555,-73.76515,6,0,0.0,1,66,53
Manhattan,Entire home/apt,40.72885,-73.98103,7,11,0.39,1,0,115
Staten Island,Entire home/apt,40.64553,-74.08323,3,105,1.73,1,204,195
Brooklyn,Entire home/apt,40.68727,-73.98956,2,1,1.0,1,5,160
Manhattan,Private room,40.72886,-74.00013,3,7,0.09,1,0,100
Brooklyn,Entire home/apt,40.66192,-73.88213,1,0,0.0,1,297,80
Manhattan,Entire home/apt,40.77222,-73.95544,30,3,0.06,29,326,118
Queens,Private room,40.76184,-73.91443,2,50,6.88,3,0,109
Manhattan,Private room,40.77542,-73.95437,4,48,0.8,5,153,73
Manhattan,Private room,40.73619,-73.98022,18,0,0.0,1,33,88
Manhattan,Entire home/apt,40.76902,-73.95807,2,2,0.07,1,0,139
Brooklyn,Private room,40.65235,-73.95347,1,10,4.35,5,70,54
Manhattan,Private room,40.76943,-73.95971,2,8,0.68,1,0,82
Brooklyn,Private room,40.68899,-73.9289,3,8,3.81,3,9,57
Brooklyn,Private room,40.68405,-73.93401,2,11,1.45,2,71,70
Brooklyn,Private room,40.68634,-73.95088,3,59,0.62,3,0,75
Brooklyn,Private room,40.68405,-73.96681,3,2,0.04,1,0,75
Manhattan,Private room,40.79207,-73.94196,1,16,1.15,2,345,80
Queens,Entire home/apt,40.76769,-73.91994,2,0,0.0,1,94,99
Brooklyn,Entire home/apt,40.68696,-73.98174,2,5,0.4,1,0,103
Brooklyn,Private room,40.58851,-73.9558,4,52,1.09,1,341,45
Manhattan,Private room,40.86087,-73.92724,3,36,0.9,1,249,65
Manhattan,Entire home/apt,40.72316,-73.97706,2,9,0.25,1,0,400
Manhattan,Entire home/apt,40.75933,-73.98751,29,0,0.0,327,336,164
Brooklyn,Entire home/apt,40.67156,-73.98366,4,7,0.46,1,37,100
Manhattan,Private room,40.79586,-73.94332,1,1,0.02,1,0,67
Queens,Private room,40.76514,-73.91212,1,16,3.38,7,308,62
Manhattan,Entire home/apt,40.75334,-73.97278,2,5,0.2,1,0,195
Bronx,Private room,40.83497,-73.9189,7,32,1.68,1,50,35
Manhattan,Entire home/apt,40.72768,-73.99917,31,40,3.2,2,10,410
Manhattan,Entire home/apt,40.72716,-73.98264,4,3,0.08,1,0,200
Manhattan,Entire home/apt,40.76176,-73.98981,4,19,1.63,1,134,700
Brooklyn,Entire home/apt,40.67112,-73.94536,2,281,4.29,1,248,105
Brooklyn,Private room,40.71101,-73.96217,6,1,0.05,1,0,65
Manhattan,Private room,40.71875,-73.98349,2,2,0.12,1,0,60
Brooklyn,Entire home/apt,40.60766,-73.95384,1,23,2.88,8,334,350
Manhattan,Entire home/apt,40.73496,-74.00005,5,64,1.09,1,329,200
Queens,Private room,40.73179,-73.72179,2,27,1.14,1,353,60
Brooklyn,Private room,40.6893,-73.96602,1,120,1.28,11,362,279
Manhattan,Entire home/apt,40.79197,-73.94711,1,1,0.03,1,0,140
Manhattan,Entire home/apt,40.73307,-73.98347,3,16,0.9,1,0,150
Brooklyn,Entire home/apt,40.64272,-73.97187,3,13,1.09,2,141,140
Manhattan,Entire home/apt,40.75689,-73.997,4,2,0.14,1,0,380
Brooklyn,Private room,40.65894,-73.95947,2,10,0.22,1,52,75
Brooklyn,Private room,40.70559,-73.93552,1,3,0.08,1,0,65
Brooklyn,Entire home/apt,40.7152,-73.9623,31,2,0.06,1,0,230
Manhattan,Entire home/apt,40.82927,-73.94272,2,50,3.69,2,298,150
Queens,Private room,40.66663,-73.7836,1,2,0.8,8,0,49
Manhattan,Private room,40.72987,-74.00082,4,87,1.02,1,30,79
Manhattan,Private room,40.8028,-73.96678,2,8,0.21,2,0,50
Queens,Private room,40.75865,-73.91737,2,2,0.08,1,87,150
Brooklyn,Entire home/apt,40.69901,-73.93649,20,11,0.32,3,0,175
Manhattan,Entire home/apt,40.74512,-73.98212,1,4,4.0,1,296,395
Manhattan,Entire home/apt,40.7284,-73.99812,8,48,1.06,1,37,199
Manhattan,Private room,40.71035,-74.01722,1,9,0.39,1,0,90
Manhattan,Entire home/apt,40.74601,-73.97823,1,46,2.36,1,0,200
Queens,Entire home/apt,40.74266,-73.86526,1,1,0.44,1,280,65
Manhattan,Entire home/apt,40.73752,-74.00113,1,0,0.0,1,0,700
Brooklyn,Entire home/apt,40.65075,-73.96267,3,4,0.69,1,115,75
Manhattan,Private room,40.76488,-73.9806,2,5,0.57,1,0,150
Brooklyn,Private room,40.67054,-73.95668,2,1,0.03,1,0,45
Manhattan,Entire home/apt,40.76639,-73.98727,3,12,0.27,2,1,150
Brooklyn,Private room,40.67383,-73.95137,2,61,1.17,7,285,50
Manhattan,Entire home/apt,40.75129,-73.99561,2,32,2.02,1,47,185
Manhattan,Entire home/apt,40.74881,-73.99375,2,42,1.99,1,36,790
Manhattan,Entire home/apt,40.85257,-73.94161,2,1,0.16,2,0,160
Manhattan,Entire home/apt,40.71801,-73.9943,4,6,4.62,1,299,499
Queens,Private room,40.76135,-73.80724,1,0,0.0,6,7,35
Queens,Private room,40.72345,-73.84365,2,4,1.88,2,188,40
Brooklyn,Entire home/apt,40.71579,-73.9588,4,22,0.3,1,8,220
Queens,Entire home/apt,40.77134,-73.92424,3,1,0.05,1,180,250
Manhattan,Entire home/apt,40.75876,-73.96854,30,2,0.04,1,342,175
Manhattan,Private room,40.79132,-73.95083,2,15,2.42,2,224,85
Manhattan,Private room,40.80046,-73.96598,1,5,0.22,1,0,75
Manhattan,Entire home/apt,40.85019,-73.93004,2,16,4.25,1,51,50
Brooklyn,Private room,40.68187,-73.87985,2,48,3.52,2,327,99
Brooklyn,Entire home/apt,40.72392,-73.948,4,3,0.58,1,0,175
Queens,Private room,40.70384,-73.91145,7,0,0.0,1,0,40
Brooklyn,Entire home/apt,40.67052,-73.93444,3,19,1.03,3,97,400
Manhattan,Entire home/apt,40.72074,-73.98487,30,21,2.43,5,117,195
Manhattan,Entire home/apt,40.7368,-73.98307,30,13,0.66,2,352,766
Brooklyn,Private room,40.69471,-73.933,3,4,0.33,7,109,100
Brooklyn,Private room,40.70695,-73.94913,2,3,0.34,1,0,50
Brooklyn,Entire home/apt,40.69172,-73.9703,6,2,0.04,1,0,142
Queens,Private room,40.75606,-73.87787,1,3,1.73,2,350,100
Queens,Private room,40.6667,-73.78469,1,86,13.3,8,335,100
Brooklyn,Entire home/apt,40.71383,-73.95273,1,2,0.04,1,0,115
Brooklyn,Private room,40.71262,-73.94466,2,6,0.28,1,0,100
Brooklyn,Entire home/apt,40.6799,-73.96416,7,9,0.19,3,0,150
Brooklyn,Entire home/apt,40.64169,-73.95398,2,2,2.0,1,57,40
Brooklyn,Private room,40.58889,-73.94797,1,50,6.67,3,83,32
Queens,Entire home/apt,40.76122,-73.91163,1,13,0.22,1,0,125
Brooklyn,Entire home/apt,40.6883,-73.95375,3,163,1.96,2,218,75
Queens,Private room,40.73538,-73.853,1,2,0.03,1,0,80
Queens,Private room,40.72744,-73.81005,2,0,0.0,1,0,75
Brooklyn,Private room,40.68183,-74.00369,2,7,0.53,5,188,55
Manhattan,Private room,40.79113,-73.94792,5,7,0.22,1,80,65
Manhattan,Entire home/apt,40.7889,-73.94925,2,6,1.82,1,2,130
Brooklyn,Entire home/apt,40.70783,-73.94346,2,1,0.38,1,10,180
Manhattan,Private room,40.72049,-73.98821,1,0,0.0,1,0,112
Brooklyn,Entire home/apt,40.70629,-73.95636,1,19,3.73,1,337,392
Brooklyn,Entire home/apt,40.68324,-73.95174,30,67,2.43,1,360,300
Brooklyn,Private room,40.66884,-73.95957,1,120,6.77,1,8,40
Bronx,Private room,40.85914,-73.86979,1,187,2.34,4,241,38
Brooklyn,Entire home/apt,40.68685,-74.00112,2,14,0.36,1,0,98
Bronx,Private room,40.91167,-73.89566,1,1,1.0,3,174,40
Brooklyn,Entire home/apt,40.64016,-73.96784,3,2,0.1,1,0,97
Queens,Private room,40.74875,-73.82775,7,55,1.57,12,160,50
Manhattan,Entire home/apt,40.76044,-73.99882,3,13,0.6,1,116,273
Brooklyn,Private room,40.67725,-73.99968,1,0,0.0,1,0,100
Brooklyn,Entire home/apt,40.71988,-73.94239,4,0,0.0,1,0,149
Manhattan,Entire home/apt,40.77263,-73.95567,30,0,0.0,29,331,117
Manhattan,Entire home/apt,40.76377,-73.9873,31,0,0.0,5,329,200
Brooklyn,Entire home/apt,40.69958,-73.92772,1,0,0.0,1,363,120
Queens,Shared room,40.73193,-73.74481,2,0,0.0,1,365,150
Brooklyn,Private room,40.6681,-73.98319,3,97,1.91,2,300,100
Queens,Private room,40.58859,-73.7938,1,31,0.79,5,361,95
Brooklyn,Entire home/apt,40.70489,-73.94112,6,18,0.52,1,0,110
Manhattan,Private room,40.86517,-73.92995,3,0,0.0,1,216,95
Brooklyn,Private room,40.68242,-73.94774,2,280,5.51,2,249,65
Brooklyn,Entire home/apt,40.66821,-73.98253,31,8,0.23,1,179,180
Queens,Private room,40.70772,-73.9118,2,0,0.0,1,88,80
Manhattan,Entire home/apt,40.75003,-73.97059,30,0,0.0,96,156,135
Manhattan,Entire home/apt,40.71138,-74.01575,1,9,1.01,1,0,200
Manhattan,Entire home/apt,40.75997,-73.99923,1,18,0.72,1,0,254
Manhattan,Entire home/apt,40.72361,-73.9847,1,108,7.55,4,201,150
Brooklyn,Entire home/apt,40.69076,-73.95404,4,59,2.11,1,217,122
Manhattan,Entire home/apt,40.80386,-73.95369,4,9,0.18,1,0,105
Brooklyn,Entire home/apt,40.70971,-73.9639,4,15,0.32,1,95,200
Manhattan,Private room,40.83473,-73.93982,6,61,1.17,1,257,145
Brooklyn,Private room,40.68584,-73.92294,1,0,0.0,1,0,48
Queens,Entire home/apt,40.7426,-73.90706,3,124,2.2,1,305,195
Brooklyn,Private room,40.62979,-73.94431,1,2,0.09,8,189,85
Manhattan,Private room,40.80176,-73.95663,1,0,0.0,2,39,100
Queens,Private room,40.76934,-73.91895,5,3,0.38,4,90,70
Manhattan,Entire home/apt,40.76955,-73.95988,6,9,0.49,1,4,589
Queens,Private room,40.7664,-73.8227,4,0,0.0,2,63,49
Manhattan,Shared room,40.79193,-73.9439,1,52,1.41,1,347,45
Brooklyn,Private room,40.66221,-73.88868,3,15,0.81,13,90,37
Manhattan,Entire home/apt,40.72567,-73.98635,3,0,0.0,1,231,225
Brooklyn,Private room,40.58195,-73.95789,1,70,3.97,5,193,30
Manhattan,Private room,40.72916,-73.97816,120,0,0.0,1,173,75
Manhattan,Entire home/apt,40.73778,-74.00287,2,16,0.47,1,16,350
Bronx,Private room,40.88855,-73.85127,7,12,0.55,1,0,50
Brooklyn,Entire home/apt,40.72264,-73.93823,5,3,0.25,1,78,100
Manhattan,Entire home/apt,40.80863,-73.95503,2,68,4.76,1,32,92
Brooklyn,Entire home/apt,40.70434,-73.91935,2,19,2.18,1,2,190
Manhattan,Entire home/apt,40.73161,-73.9896,3,54,1.24,1,0,166
Manhattan,Private room,40.7331,-74.01022,3,3,0.13,1,0,108
Bronx,Private room,40.8522,-73.91014,3,21,0.64,2,127,26
Brooklyn,Entire home/apt,40.68956,-73.93853,2,6,0.26,1,4,150
Manhattan,Entire home/apt,40.81618,-73.94517,1,23,0.57,3,316,94
Brooklyn,Entire home/apt,40.67825,-73.92335,2,7,4.12,1,4,150
Queens,Private room,40.74966,-73.75328,1,0,0.0,1,289,80
Queens,Private room,40.74141,-73.92688,7,2,0.4,1,0,33
Queens,Private room,40.73702,-73.92657,7,4,0.19,2,90,49
Manhattan,Private room,40.8261,-73.95074,3,8,0.15,1,0,50
Manhattan,Entire home/apt,40.71894,-73.98738,1,0,0.0,1,0,120
Brooklyn,Entire home/apt,40.71509,-73.9565,15,1,0.86,1,29,140
Manhattan,Private room,40.79019,-73.94839,3,19,1.53,1,14,190
Bronx,Private room,40.85394,-73.89641,5,3,1.2,2,62,35
Manhattan,Entire home/apt,40.74708,-73.99131,3,11,4.78,3,84,155
Brooklyn,Entire home/apt,40.6889,-73.95362,3,0,0.0,1,0,195
Manhattan,Private room,40.75873,-73.99041,3,18,0.89,4,365,143
Manhattan,Entire home/apt,40.81217,-73.94056,3,80,2.92,2,268,149
Manhattan,Entire home/apt,40.77357,-73.95149,1,99,5.22,2,42,69
Manhattan,Private room,40.76429,-73.98043,7,17,0.29,3,309,125
Manhattan,Entire home/apt,40.73233,-74.00329,5,5,0.17,1,13,232
Manhattan,Entire home/apt,40.71418,-74.00676,3,14,1.04,1,36,450
Manhattan,Entire home/apt,40.8309,-73.94308,60,0,0.0,1,219,200
Manhattan,Private room,40.79993,-73.95485,14,4,0.4,1,66,75
Brooklyn,Private room,40.69784,-73.93694,30,84,2.53,4,284,40
Manhattan,Entire home/apt,40.81767,-73.94051,2,65,2.38,1,11,69
Manhattan,Private room,40.71253,-73.99599,3,19,5.43,1,42,145
Brooklyn,Entire home/apt,40.71227,-73.96776,1,39,0.47,1,270,195
Brooklyn,Private room,40.70932,-73.93489,2,36,1.96,2,52,60
Brooklyn,Entire home/apt,40.66257,-73.92355,2,22,3.25,1,82,125
Brooklyn,Entire home/apt,40.68985,-73.99311,5,18,0.87,1,2,90
Brooklyn,Private room,40.69188,-73.94742,1,0,0.0,1,0,57
Brooklyn,Entire home/apt,40.67915,-73.89986,2,20,5.56,1,297,135
Manhattan,Private room,40.72853,-73.98762,2,6,0.87,1,23,115
Queens,Entire home/apt,40.77039,-73.92626,7,1,0.05,1,0,93
Manhattan,Entire home/apt,40.74039,-74.00665,5,3,0.06,1,0,200
Manhattan,Entire home/apt,40.8067,-73.95621,3,43,2.89,1,37,175
Manhattan,Private room,40.82376,-73.94198,1,0,0.0,1,0,85
Manhattan,Entire home/apt,40.7635,-73.9878,4,2,2.0,1,92,145
Manhattan,Entire home/apt,40.76102,-73.98874,5,21,3.44,1,118,399
Brooklyn,Entire home/apt,40.69473,-73.97225,1,1,0.16,2,0,175
Brooklyn,Private room,40.70565,-73.92492,2,10,0.4,1,18,70
Manhattan,Private room,40.84542,-73.93945,1,1,0.37,1,157,55
Manhattan,Private room,40.74701,-73.9914,1,132,4.81,4,103,105
Manhattan,Entire home/apt,40.76722,-73.98568,5,6,0.95,1,0,227
Manhattan,Private room,40.8084,-73.95123,3,81,1.28,3,307,99
Brooklyn,Entire home/apt,40.69403,-73.92673,4,4,0.3,1,0,86
Brooklyn,Entire home/apt,40.68736,-73.93827,2,13,5.34,1,278,400
Manhattan,Private room,40.75118,-73.99902,2,39,1.56,1,17,90
Brooklyn,Private room,40.72523,-73.95218,5,0,0.0,1,0,65
Brooklyn,Entire home/apt,40.72152,-73.94945,4,12,0.92,1,0,100
Brooklyn,Private room,40.70683,-73.94323,30,0,0.0,1,0,70
Queens,Entire home/apt,40.71754,-73.83367,2,31,2.04,1,89,150
Brooklyn,Entire home/apt,40.6491,-73.92532,3,12,1.21,1,167,75
Bronx,Private room,40.83408,-73.87419,3,27,1.32,2,214,28
Brooklyn,Private room,40.65565,-73.92705,30,1,0.45,2,344,40
Brooklyn,Private room,40.7147,-73.96554,5,0,0.0,1,0,95
Brooklyn,Private room,40.66289,-73.96165,1,0,0.0,6,189,70
Brooklyn,Private room,40.71725,-73.95541,4,3,0.09,1,0,155
Queens,Entire home/apt,40.72116,-73.83948,2,0,0.0,1,0,115
Queens,Private room,40.74776,-73.92875,1,10,2.13,1,125,50
Brooklyn,Entire home/apt,40.71696,-73.95382,1,9,0.24,1,0,160
Manhattan,Entire home/apt,40.76024,-74.00046,3,6,6.0,1,226,450
Manhattan,Shared room,40.72962,-73.9836,2,2,0.04,1,0,80
Manhattan,Entire home/apt,40.75498,-73.96426,29,0,0.0,96,203,212
Queens,Entire home/apt,40.57491,-73.84962,1,32,3.02,2,324,200
Brooklyn,Entire home/apt,40.68863,-73.90638,1,1,0.09,1,0,100
Brooklyn,Entire home/apt,40.67256,-73.97212,5,10,0.17,1,0,150
Manhattan,Private room,40.79882,-73.94266,1,295,4.99,2,155,90
Manhattan,Entire home/apt,40.80416,-73.95704,2,18,0.77,1,0,102
Queens,Private room,40.76933,-73.91165,1,20,0.63,4,252,55
Manhattan,Private room,40.83039,-73.94532,30,6,0.16,3,365,65
Manhattan,Private room,40.71848,-73.99549,3,153,2.9,1,238,80
Brooklyn,Private room,40.68387,-73.96392,30,27,2.38,3,347,70
Manhattan,Entire home/apt,40.72956,-73.98166,1,210,3.93,4,265,160
Brooklyn,Private room,40.71102,-73.95627,1,1,0.09,1,89,79
Manhattan,Private room,40.80076,-73.96236,2,38,2.38,1,300,105
Brooklyn,Entire home/apt,40.6816,-73.93282,5,4,0.44,1,0,75
Brooklyn,Private room,40.69287,-73.94266,1,192,4.72,4,189,50
Brooklyn,Private room,40.69405,-73.92642,5,0,0.0,4,134,49
Manhattan,Entire home/apt,40.79056,-73.97306,30,0,0.0,1,36,150
Manhattan,Private room,40.76775,-73.95371,1,6,0.26,1,0,187
Brooklyn,Entire home/apt,40.68307,-73.92894,5,13,0.3,1,3,119
Brooklyn,Private room,40.69459,-73.96103,30,7,0.24,6,97,97
Queens,Entire home/apt,40.73362,-73.84747,2,51,2.15,1,0,69
Manhattan,Entire home/apt,40.73091,-74.00002,1,77,5.3,1,50,159
Manhattan,Private room,40.7975,-73.97099,2,2,0.16,3,0,74
Manhattan,Entire home/apt,40.7839,-73.97897,4,12,0.25,1,11,179
Brooklyn,Private room,40.66324,-73.95963,2,9,0.22,1,0,40
Manhattan,Entire home/apt,40.75332,-73.99539,3,1,1.0,1,53,300
Brooklyn,Entire home/apt,40.68274,-73.91856,3,15,0.25,1,0,97
Brooklyn,Private room,40.67809,-73.95903,4,12,0.24,1,0,62
Brooklyn,Entire home/apt,40.63338,-73.95074,4,18,1.6,1,46,110
Manhattan,Entire home/apt,40.74438,-73.99329,5,0,0.0,1,0,400
Queens,Private room,40.69906,-73.89871,1,0,0.0,1,127,70
Manhattan,Entire home/apt,40.80188,-73.95695,7,12,0.63,1,3,75
Manhattan,Entire home/apt,40.71281,-73.98705,4,68,2.54,1,44,169
Manhattan,Entire home/apt,40.70903,-74.01401,30,0,0.0,33,351,235
Manhattan,Entire home/apt,40.76769,-73.988,2,0,0.0,1,0,200
Queens,Private room,40.69454,-73.85041,5,34,0.85,6,212,45
Brooklyn,Entire home/apt,40.71104,-73.96113,5,10,0.23,1,32,175
Brooklyn,Private room,40.68098,-73.91608,2,2,2.0,2,1,90
Manhattan,Private room,40.82817,-73.94598,1,1,1.0,3,35,55
Manhattan,Entire home/apt,40.72637,-73.97682,2,0,0.0,1,0,200
Brooklyn,Entire home/apt,40.68811,-73.97236,4,1,0.02,1,0,93
Manhattan,Private room,40.81949,-73.95521,7,0,0.0,1,0,45
Manhattan,Private room,40.74863,-73.98291,1,59,6.04,3,0,150
Queens,Entire home/apt,40.75953,-73.91182,5,18,0.47,1,363,135
Manhattan,Private room,40.79147,-73.96644,14,0,0.0,1,87,99
Brooklyn,Private room,40.68519,-73.91494,3,11,0.24,1,66,45
Brooklyn,Private room,40.71538,-73.94527,1,0,0.0,1,0,85
Manhattan,Entire home/apt,40.72154,-73.99577,2,33,0.9,1,1,123
Brooklyn,Entire home/apt,40.72781,-73.95526,3,2,0.09,1,0,215
Manhattan,Private room,40.72967,-73.98595,2,2,0.09,2,0,75
Brooklyn,Entire home/apt,40.6197,-73.94426,2,0,0.0,1,0,86
Manhattan,Entire home/apt,40.81071,-73.94433,2,84,1.51,1,50,115
Brooklyn,Private room,40.72846,-73.95033,2,21,0.54,1,4,70
Manhattan,Private room,40.82746,-73.94718,2,1,0.14,1,83,60
Manhattan,Entire home/apt,40.82993,-73.9435,1,162,4.46,2,73,201
Queens,Entire home/apt,40.7636,-73.926,7,1,0.16,1,42,300
Manhattan,Entire home/apt,40.79031,-73.94269,1,0,0.0,1,354,139
Queens,Entire home/apt,40.72819,-73.86032,1,7,1.84,1,64,90
Brooklyn,Private room,40.71704,-73.94509,1,0,0.0,1,0,60
Manhattan,Private room,40.70511,-74.00828,1,0,0.0,1,0,115
Manhattan,Entire home/apt,40.74092,-73.97817,7,9,0.16,1,291,200
Manhattan,Shared room,40.76356,-73.98814,1,2,1.62,7,362,77
Brooklyn,Entire home/apt,40.66065,-73.98817,3,13,0.18,1,201,120
Manhattan,Entire home/apt,40.73809,-73.99695,1,0,0.0,1,0,500
Brooklyn,Entire home/apt,40.68859,-73.96035,3,2,0.13,1,0,93
Manhattan,Private room,40.80169,-73.95154,3,33,1.64,1,39,80
Manhattan,Shared room,40.77574,-73.95324,1,0,0.0,2,360,100
Queens,Entire home/apt,40.75588,-73.93117,3,6,0.13,1,0,130
Brooklyn,Entire home/apt,40.64126,-73.97797,1,2,2.0,1,53,169
Manhattan,Entire home/apt,40.81134,-73.94044,1,11,0.29,1,0,157
Queens,Private room,40.70389,-73.75782,3,58,4.69,3,358,50
Brooklyn,Private room,40.68927,-73.92062,2,3,1.8,1,0,90
Brooklyn,Private room,40.69442,-73.94362,7,0,0.0,2,0,55
Manhattan,Entire home/apt,40.71389,-73.98239,3,8,1.1,1,91,400
Brooklyn,Private room,40.68845,-73.95659,30,32,2.86,3,365,65
Queens,Private room,40.68287,-73.85981,2,41,1.2,1,353,65
Brooklyn,Entire home/apt,40.64468,-73.97208,3,2,0.03,1,0,200
Brooklyn,Entire home/apt,40.69064,-73.95664,1,3,2.65,1,43,100
Manhattan,Entire home/apt,40.74559,-73.98216,7,0,0.0,1,0,259
Queens,Private room,40.75637,-73.81576,2,63,2.37,10,335,100
Manhattan,Private room,40.80172,-73.95538,1,226,7.75,2,32,100
Manhattan,Entire home/apt,40.7736,-73.98428,3,36,0.75,1,85,500
Brooklyn,Private room,40.68148,-73.99315,3,72,2.56,1,67,95
Brooklyn,Private room,40.69814,-73.9286,2,10,3.85,1,127,63
Brooklyn,Entire home/apt,40.68258,-73.93893,3,130,2.63,2,105,145
Brooklyn,Entire home/apt,40.69055,-73.92071,1,48,1.22,2,36,75
Manhattan,Private room,40.74491,-73.99536,1,1,0.03,2,0,175
Manhattan,Private room,40.737,-73.98231,2,8,0.22,1,0,74
Manhattan,Entire home/apt,40.77654,-73.94904,1,141,3.54,1,262,165
Queens,Entire home/apt,40.7434,-73.8839,5,0,0.0,2,0,90
Manhattan,Entire home/apt,40.76299,-73.961,1,0,0.0,1,0,290
Queens,Private room,40.72645,-73.84079,1,34,1.38,2,87,100
Brooklyn,Entire home/apt,40.691,-73.93032,3,2,0.06,1,0,135
Manhattan,Private room,40.77976,-73.95409,2,16,0.8,1,0,100
Brooklyn,Entire home/apt,40.64874,-73.94467,3,3,3.0,1,0,150
Bronx,Private room,40.89873,-73.86449,1,122,8.24,4,5,34
Manhattan,Entire home/apt,40.7462,-74.00222,4,24,1.0,3,264,349
Manhattan,Private room,40.84709,-73.93525,10,0,0.0,1,229,65
Brooklyn,Private room,40.68485,-73.9819,3,2,0.05,1,0,65
Manhattan,Entire home/apt,40.73935,-73.98025,3,6,1.31,2,173,260
Manhattan,Private room,40.75728,-73.97152,1,49,0.91,1,14,50
Manhattan,Private room,40.72818,-73.98925,2,1,0.04,1,54,95
Brooklyn,Private room,40.68244,-73.91092,15,0,0.0,5,342,40
Staten Island,Entire home/apt,40.61588,-74.06711,1,47,9.1,1,151,100
Manhattan,Private room,40.80417,-73.96874,30,44,0.92,5,188,167
Manhattan,Entire home/apt,40.71822,-73.99263,6,0,0.0,1,0,140
Manhattan,Entire home/apt,40.80597,-73.95348,3,2,0.24,1,16,200
Manhattan,Private room,40.72501,-74.00353,3,2,0.05,1,0,90
Manhattan,Entire home/apt,40.72175,-73.99544,5,3,2.5,1,7,145
Queens,Private room,40.75758,-73.9206,3,2,0.19,1,5,57
Manhattan,Entire home/apt,40.80106,-73.94503,5,35,2.19,1,0,100
Staten Island,Private room,40.64579,-74.08027,4,61,2.81,6,178,29
Manhattan,Private room,40.71713,-73.98906,1,14,0.35,1,0,65
Brooklyn,Private room,40.67759,-73.9523,2,6,0.69,2,0,50
Brooklyn,Private room,40.69572,-73.9293,2,3,0.1,1,83,85
Manhattan,Entire home/apt,40.83288,-73.93821,1,0,0.0,1,0,70
